# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Mon Dec 21 20:17:37 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: Kepler + SDSS <i>griz</i> + DDO51 (in ABmags)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	5.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    Kepler  g       r       i       z       DDO51_finf	int_IMF	stage
	0.019000	8.6990	2.75445485	2.7545	2.1067	3.8363	3.0684	-0.497	-0.569	-0.465	-0.611	-0.580	-0.518	-0.555	3.29815292	2
	0.019000	8.6990	2.75462246	2.7546	2.0993	3.8239	3.0262	-0.478	-0.554	-0.406	-0.601	-0.593	-0.541	-0.513	3.29815722	2
	0.019000	8.6990	2.75478911	2.7548	2.0905	3.8113	2.9849	-0.456	-0.534	-0.340	-0.585	-0.600	-0.560	-0.464	3.29816151	2
	0.019000	8.6990	2.75496435	2.7550	2.0796	3.7981	2.9428	-0.429	-0.506	-0.261	-0.562	-0.600	-0.575	-0.404	3.29816604	2
	0.019000	8.6990	2.75515676	2.7552	2.0653	3.7841	2.9014	-0.393	-0.469	-0.158	-0.532	-0.599	-0.586	-0.319	3.29817080	2
	0.019000	8.6990	2.75539637	2.7554	2.0441	3.7687	2.8610	-0.340	-0.407	-0.027	-0.475	-0.573	-0.579	-0.208	3.29817677	2
	0.019000	8.6990	2.75560689	2.7556	2.0210	3.7579	2.8409	-0.283	-0.339	0.084	-0.409	-0.526	-0.544	-0.110	3.29818225	2
	0.019000	8.6990	2.75583172	2.7558	1.9913	3.7478	2.8301	-0.208	-0.252	0.211	-0.324	-0.459	-0.489	0.005	3.29818797	2
	0.019000	8.6990	2.75604844	2.7560	1.9580	3.7388	2.8274	-0.125	-0.157	0.342	-0.230	-0.379	-0.422	0.129	3.29819345	2
	0.019000	8.6990	2.75624299	2.7562	1.9255	3.7313	2.8300	-0.044	-0.064	0.467	-0.138	-0.301	-0.352	0.247	3.29819822	2
	0.019000	8.6990	2.75649667	2.7565	1.8852	3.7222	2.8340	0.057	0.053	0.624	-0.023	-0.201	-0.265	0.397	3.29820466	2
	0.019000	8.6990	2.75681686	2.7568	1.8534	3.7113	2.8221	0.137	0.155	0.775	0.078	-0.119	-0.199	0.542	3.29821277	2
	0.019000	8.6990	2.75691390	2.7569	1.8487	3.7080	2.8138	0.148	0.174	0.809	0.096	-0.106	-0.191	0.574	3.29821515	3
	0.019000	8.6990	2.75718045	2.7572	1.8682	3.7000	2.7623	0.099	0.144	0.816	0.066	-0.151	-0.248	0.578	3.29822206	3
	0.019000	8.6990	2.75741529	2.7574	1.9016	3.6938	2.7040	0.016	0.077	0.781	0.000	-0.229	-0.335	0.541	3.29822779	3
	0.019000	8.6990	2.75764513	2.7576	1.9407	3.6887	2.6446	-0.082	-0.006	0.722	-0.083	-0.322	-0.437	0.481	3.29823375	3
	0.019000	8.6990	2.75786805	2.7579	1.9775	3.6846	2.5916	-0.174	-0.085	0.663	-0.162	-0.409	-0.531	0.422	3.29823923	3
	0.019000	8.6990	2.75814605	2.7581	2.0204	3.6804	2.5317	-0.281	-0.179	0.591	-0.255	-0.511	-0.640	0.348	3.29824638	3
	0.019000	8.6990	2.75842404	2.7584	2.0613	3.6766	2.4755	-0.383	-0.268	0.523	-0.343	-0.608	-0.744	0.281	3.29825330	3
	0.019000	8.6990	2.75870180	2.7587	2.1022	3.6729	2.4203	-0.486	-0.358	0.457	-0.433	-0.706	-0.847	0.213	3.29826045	3
	0.019000	8.6990	2.75892377	2.7589	2.1353	3.6701	2.3758	-0.568	-0.431	0.402	-0.505	-0.785	-0.931	0.157	3.29826593	3
	0.019000	8.6990	2.75898051	2.7590	2.1439	3.6694	2.3643	-0.590	-0.450	0.388	-0.524	-0.806	-0.953	0.143	3.29826736	3
	0.019000	8.6990	2.75926399	2.7593	2.1873	3.6658	2.3065	-0.698	-0.545	0.318	-0.618	-0.909	-1.063	0.072	3.29827452	3
	0.019000	8.6990	2.75956655	2.7596	2.2339	3.6621	2.2456	-0.815	-0.647	0.240	-0.720	-1.019	-1.180	-0.007	3.29828215	3
	0.019000	8.6990	2.75986886	2.7599	2.2806	3.6586	2.1847	-0.931	-0.750	0.162	-0.821	-1.130	-1.298	-0.086	3.29828978	3
	0.019000	8.6990	2.76017118	2.7602	2.3280	3.6551	2.1235	-1.050	-0.854	0.084	-0.924	-1.243	-1.416	-0.164	3.29829741	3
	0.019000	8.6990	2.76041269	2.7604	2.3667	3.6523	2.0736	-1.147	-0.938	0.020	-1.007	-1.334	-1.513	-0.228	3.29830360	3
	0.019000	8.6990	2.76065397	2.7607	2.4060	3.6494	2.0225	-1.245	-1.024	-0.044	-1.091	-1.426	-1.611	-0.290	3.29830956	3
	0.019000	8.6990	2.76088929	2.7609	2.4452	3.6464	1.9714	-1.343	-1.108	-0.103	-1.174	-1.518	-1.708	-0.348	3.29831553	3
	0.019000	8.6990	2.76112103	2.7611	2.4848	3.6434	1.9197	-1.442	-1.192	-0.163	-1.257	-1.610	-1.807	-0.404	3.29832125	3
	0.019000	8.6990	2.76134920	2.7613	2.5242	3.6403	1.8679	-1.541	-1.276	-0.221	-1.340	-1.702	-1.905	-0.460	3.29832697	3
	0.019000	8.6990	2.76157522	2.7616	2.5638	3.6372	1.8160	-1.640	-1.359	-0.277	-1.420	-1.793	-2.003	-0.513	3.29833269	3
	0.019000	8.6990	2.76178551	2.7618	2.6014	3.6342	1.7666	-1.734	-1.437	-0.330	-1.495	-1.879	-2.095	-0.564	3.29833794	3
